1492797869.7, 111416020241, -123, 25, 0, 32754, 27096, 1834, 00, 03, 53, 28
1492797870.67, 111416020137, -171, 26, 0, 32829, 27356, 2334, 00, 04, 00, 46
1492797871.64, 111116030451, -11, 27, 0, 32884, 27568, 1938, 00, 04, 03, 32
1492797872.62, 111116030243, -378, 27, 0, 32814, 27584, 1554, 00, 04, 06, 30
1492797873.59, 111116030250, -401, 26, 0, 32796, 27516, 1434, 00, 04, 08, 21
1492797874.56, 111416020241, -140, 25, 0, 32766, 27100, 1834, 00, 03, 53, 33
1492797875.54, 111416020137, -185, 26, 0, 32839, 27360, 2334, 00, 04, 00, 51
1492797876.51, 111116030451, -55, 27, 0, 32896, 27568, 1942, 00, 04, 03, 37
1492797877.48, 111116030243, -378, 27, 0, 32814, 27580, 1546, 00, 04, 06, 35
1492797878.45, 111116030250, -404, 26, 0, 32797, 27524, 1430, 00, 04, 08, 26
1492797879.43, 111416020241, -130, 25, 0, 32759, 27104, 1834, 00, 03, 53, 37
1492797880.4, 111416020137, -195, 26, 0, 32846, 27352, 2334, 00, 04, 00, 55
1492797881.37, 111116030451, -55, 27, 0, 32896, 27568, 1930, 00, 04, 03, 41
1492797882.34, 111116030243, -435, 27, 0, 32827, 27584, 1546, 00, 04, 06, 40
1492797883.32, 111116030250, -354, 26, 0, 32783, 27520, 1430, 00, 04, 08, 31
1492797884.29, 111416020241, -138, 25, 0, 32765, 27096, 1838, 00, 03, 53, 42
1492797885.27, 111416020137, -184, 26, 0, 32838, 27360, 2338, 00, 04, 01, 00
1492797886.24, 111116030451, -33, 27, 0, 32890, 27572, 1934, 00, 04, 03, 46
1492797887.21, 111116030243, -343, 27, 0, 32806, 27588, 1542, 00, 04, 06, 45
1492797888.18, 111116030250, -419, 26, 0, 32801, 27528, 1430, 00, 04, 08, 36
1492797889.16, 111416020241, -126, 25, 0, 32756, 27100, 1838, 00, 03, 53, 47
1492797890.13, 111416020137, -194, 26, 0, 32845, 27360, 2342, 00, 04, 01, 05
1492797891.1, 111116030451, -52, 27, 0, 32895, 27576, 1930, 00, 04, 03, 51
1492797892.07, 111116030243, -382, 27, 0, 32815, 27588, 1538, 00, 04, 06, 50
1492797893.05, 111116030250, -336, 26, 0, 32778, 27516, 1430, 00, 04, 08, 41
1492797894.02, 111416020241, -129, 25, 0, 32758, 27100, 1838, 00, 03, 53, 51
1492797894.99, 111416020137, -180, 26, 0, 32835, 27360, 2338, 00, 04, 01, 10
1492797895.96, 111116030451, -26, 27, 0, 32888, 27576, 1926, 00, 04, 03, 56
1492797896.94, 111116030243, -365, 27, 0, 32811, 27592, 1538, 00, 04, 06, 55
1492797897.91, 111116030250, -336, 26, 0, 32778, 27520, 1426, 00, 04, 08, 46
1492797898.88, 111416020241, -123, 25, 0, 32753, 27108, 1838, 00, 03, 53, 56
1492797899.86, 111416020137, -199, 26, 0, 32848, 27368, 2338, 00, 04, 01, 14
1492797900.83, 111116030451, -29, 27, 0, 32889, 27584, 1922, 00, 04, 04, 01
1492797901.8, 111116030243, -316, 27, 0, 32800, 27588, 1534, 00, 04, 07, 00
1492797902.77, 111116030250, -390, 26, 0, 32793, 27528, 1426, 00, 04, 08, 51
1492797903.75, 111416020241, -118, 25, 0, 32750, 27108, 1838, 00, 03, 54, 00
1492797904.72, 111416020137, -177, 26, 0, 32833, 27364, 2342, 00, 04, 01, 19
1492797905.69, 111116030451, -63, 27, 0, 32898, 27584, 1918, 00, 04, 04, 05
1492797906.67, 111116030243, -418, 27, 0, 32823, 27592, 1538, 00, 04, 07, 04
1492797907.64, 111116030250, -379, 26, 0, 32790, 27520, 1426, 00, 04, 08, 56
1492797908.61, 111416020241, -113, 25, 0, 32746, 27104, 1838, 00, 03, 54, 05
1492797909.59, 111416020137, -189, 26, 0, 32841, 27368, 2342, 00, 04, 01, 24
1492797910.56, 111116030451, -44, 27, 0, 32893, 27584, 1918, 00, 04, 04, 10
1492797911.53, 111116030243, -396, 27, 0, 32818, 27596, 1534, 00, 04, 07, 09
1492797912.51, 111116030250, -351, 26, 0, 32782, 27528, 1426, 00, 04, 09, 00
1492797913.48, 111416020241, -122, 25, 0, 32752, 27116, 1838, 00, 03, 54, 10
1492797914.45, 111416020137, -175, 26, 0, 32831, 27364, 2342, 00, 04, 01, 29
1492797915.42, 111116030451, -37, 27, 0, 32891, 27584, 1910, 00, 04, 04, 15
1492797916.4, 111116030243, -387, 27, 0, 32816, 27600, 1530, 00, 04, 07, 14
1492797917.37, 111116030250, -376, 26, 0, 32789, 27528, 1426, 00, 04, 09, 05
1492797918.35, 111416020241, -123, 25, 0, 32753, 27116, 1838, 00, 03, 54, 14
1492797919.32, 111416020137, -177, 26, 0, 32832, 27372, 2342, 00, 04, 01, 33
1492797920.29, 111116030451, -44, 27, 0, 32893, 27588, 1910, 00, 04, 04, 20
1492797921.26, 111116030243, -281, 27, 0, 32792, 27604, 1526, 00, 04, 07, 19
1492797922.24, 111116030250, -365, 26, 0, 32786, 27528, 1422, 00, 04, 09, 10
1492797923.21, 111416020241, -160, 25, 0, 32780, 27116, 1838, 00, 03, 54, 19
1492797924.18, 111416020137, -175, 26, 0, 32831, 27364, 2346, 00, 04, 01, 38
1492797925.15, 111116030451, -44, 27, 0, 32893, 27584, 1906, 00, 04, 04, 25
1492797926.13, 111116030243, -373, 27, 0, 32813, 27604, 1522, 00, 04, 07, 24
1492797927.1, 111116030250, -361, 26, 0, 32785, 27532, 1422, 00, 04, 09, 15
1492797928.07, 111416020241, -137, 25, 0, 32763, 27120, 1838, 00, 03, 54, 24
1492797929.05, 111416020137, -205, 26, 0, 32852, 27376, 2350, 00, 04, 01, 43
1492797930.02, 111116030451, -48, 27, 0, 32894, 27596, 1906, 00, 04, 04, 30
1492797930.99, 111116030243, -413, 27, 0, 32822, 27604, 1522, 00, 04, 07, 29
